geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_id
36010,juiz de fora,SP,4a7066ec075ffbf72732aa11fd81b7f4f52f9e38f0144eb5bcb528e51a3bd6bf
36200,barbacena/ minas gerais,MG,62f05e34e242c0965896de6e84011f55f929246fbbc97bed4c2e6c207cfb4d49
36512,tocantins,SP,6b02cecf2d5241876baa7022f7507ef54631020a5aad698ca5f1aca75db4fcff
37165,minas gerais,MG,26090cfa6d2e97c1960954f437b2d6676eef28976a4db1f91cbdbfca92589883
37540,sao paulo,SP,1acb6ea83690a2495725bf63f1e42b5e37f65f5bbe1701f23adeffd037b5a99e
37708,pocos de caldas,MG,bcce1c65efac9a814f59395129b6e94c96281207af7e318abfd955c3bc83787b
37795,andradas,SP,3acbe84e529db3120631b08f0fb89c6c6075f2cae4d994b5dbfd1dbdae53b7e0
39801,castro pires,MG,22002c687500555ba2c5bf93b68bd58acc0688f6d4468fec75097f4c10facbfc
44600,ipira,SP,f49c05f69581e657ae1c702d6aaa71e69b44d47f9d92d7b1cffe3b3de5ed9f58
45816,arraial d'ajuda (porto seguro),BA,3438136336c9f04fb574363d69072c03d43b47dd5f9a6361cd5a6753ffdfd4c3
48602,bahia,BA,328b5b951381480660109c7b281fca052242ebd2e7f084bc731738e1c217d3e6
55325,brejao,PE,90bfeb25d12b0cc04bb7b472f9db3edf8c96556616c7f6e9fc2fb2e588d058ff
63020,juzeiro do norte,CE,149aa7159159cbf00c0dfcfdcf49d6af16e04fc7942c32f8b898a6405ef1f123
71900,aguas claras df,SP,5d5259962ecc9a37e436e49575ea6a69a07b5f57b79fde625abc4379e06703bc
71906,brasilia df,DF,e8668a86e1bf488b875a0e3e4621cee34cc3a35ed91116897320b03d36ac7ddf
72460,gama,DF,8a43fd127bcf3e2697a25fb9b43e47c230b33c4d7cf8bed7f36682d3e870b78f
72580,brasilia,DF,e0ea38b8a5c4ca61b7a41113a3a9215d7a6c1649f7a4253875f9ae3509d42a15
76900,ji parana,RO,ac5b0d3ccc583df938d5ee88e24ca91640bb9e84b33e3f4dc5303439265a9e25
80240,curitiba,SP,63f8756761c7a5e1b8a9526835a4e8ac6cd4ad6cf1d80972860ec8df67fa5d8e
81020,curitiba,SP,c34907006877fa4989de1895ea5ac7c52aa93daa119ba045b6bcb2965ed9f22c
81560,curitiba,SP,c46def1f23acaec024198973b6c64b4d9e7ac08146ce731295994284734ae481
82040,curitiba,PR,12a70a48c6d288c95547e57dbebf4b3cd4598f2ab3bdeece143325193e20d755
83020,sao jose dos pinhais,SP,34743f316191d4002d500d611ad9a6a13303def1dde9a7480232da73b707b20f
83040,sao jose dos pinhas,PR,dbdd6463df64341a7a365bdcd0e19e55f14acdcf0d34faf9df2f9d7ddb0e3d6d
83091,sao  jose dos pinhais,PR,d6600d650f90aa036bf0e01c9357436046878d65e1e30b705fdb5af0538a36ec
83321,pinhais,SP,25ae27b02544ff50340a16817ee4f237c92251d042e19cc004985e6d82c34bda
83327,pinhais/pr,PR,e0ce29bf5f162c9a167b510ff76b20deb64a23fa5f4cad6cdff9c7dd1650c7e1
85301,laranjeiras do sul,SP,38fa928b2d220afabc6fdd25ccd71391c056e4ba51770e64df24130bfc7d087d
85802,cascavael,PR,ec147124642f071ebafdf7f43941aedf215e02401d4b1b6284146ff7f7600ece
85960,marechal candido rondon,PA,06e644eddbe35063a5a573230f8fbfbe43f4621373c27dce3c132a2eea881bbb
85960,marechal candido rondon,SP,63393a05a8c06545de976c11527299e5b1b5d17ac5fbb5ff49ca0457133e05c0
86076,londrina,SP,876196e12d959d35cb4d58bd043cf1447a666e29bca76769be94f2110fed7003
86170,sertanopolis,SP,dc25f95c025e5dd99e8ff7e4d68aff165ba8f919711fd8134c3a67d3db37e30d
86385,andira-pr,PR,e5cd8626d0c2dd4c501eebb53ee84715952ecc75ee79b45f9f6b08e9063836a3
87025,vendas@creditparts.com.br,PR,0254b6a3502cd05cca582f7a1cce569bc35ba3189bfa9e0edcedfb8b79dab050
87083,parana,PR,9718b9ba5af05c23d43771da5ea55a28c15ddd4578045fca05203b0b9d130b36
87140,paincandu,PR,fb997537cb65c1b010c91cf38ade4bbe49229bbdf7681e79dcee417ed093217d
87360,goioere,SP,ebbc5657e17077015e19bf07ad31cd4a9487d3ce2eb1e006186325efd8a949e2
88056,floranopolis,SC,20f7f801c482d4bd8f5d8087ec2a5cb87b2324abedb7a7b82f92acc9a541e6a9
88075,florianopolis,SP,f94511bb3bf3a182cf2234d87906646ace717f344b6ba7bead15ea0cb46f424a
88075,sao jose,SC,b29c07aa9d58304053672dcfb33108c974d2e4fa084e90aec3769fc023d45af9
88135,santa catarina,SC,2c54c5316f03290b64df32642096d96568be86209db91bda93661e35705120af
88136,palhoca,SP,5c9314fcca6b3fada4aa7d55049fa6cee00fc08de80e10a19d1fe99eef3ff4f9
88301,itajai,SP,53d17286bb14bf4f30c2f591b340e84b8e4391d8fc07c42acb7378c0afdc6d29
88330,balenario camboriu,SC,43523bf86b32580562e0b9abc52716ef499855420d867d0b1d535a891803f7d2
88501,lages - sc,SC,79050c5ff4cfed54641e90c662c8eed141f89f73ae8b2c39e8ca7d9493ddeeca
88790,laguna,SP,3548b1cc18f4df2cc16c589f13879013f1842208cd77149d9a7dd935685ba18d
89052,blumenau,SP,79073ab090864b966fdd89d2a60efa8f48b56b65d63d5fcc5174796a52381e54
89803,chapeco,SP,ad7ed5870ba8ed78a2c581a6453a8e51ef546484f2c3f056b84ea152635abf65
89900,sao miguel d'oeste,SC,93082fa18ba436ace3f187e3ed941af7597f0cb194d20d513824be08cf6dbdca
91520,porto alegre,SP,a8ab12af3a85fd1d39306d414ba5ff6e23e4f44b401c5c185092540bef8fd4d2
91901,porto alegre,RS,7246011b7f6231e76733d8aea0a19ad06a732aa5ae1bda2fe588e66d0c4d668c
93310,"novo hamburgo, rio grande do sul, brasil",RS,ee97435aac63638ac1c21853ef22901cefa6d86a48c8cf83e60030ebd318570a
95055,caxias do sul,SP,06bc2cd4b5aab72b9de470392028402e7104ba94e6897f119fb152aa19f20426
95076,caxias do sul,SP,ed4499b80d17878b108097e589f04429a5d0442cc502b1588fa9233bcf154076
95711,bento goncalves,RS,2ee65096b1b8d7c90125d6c628d61f4c58665ebcb673ad9fd3bae44eb00b9240
75690,caldas novas,GO,c4200f5ce30b8151daab54eeb5f233e62cf94e885dfb901a9bc763e76937010f
36408,conselheiro lafaiete,MG,71820927c6a4b7c14f77d70aa79638251f524b89433f4da676ca1b7435972662
63310,umari,CE,7e3036ff37ad237617cb0aea2e4e86d8a62fcc12957e113d3d338933339b285f
2532,são paulo,SP,b7a8062aaf49e71e8901986a51792cab0a67ec336caf040e4d6ea07f4a972801
85864,foz do iguacu,PR,b1a5efd251cc041435422aabd7ab6d809f3264317eab46f4cbda4441152cc350
62700,canindé,CE,cb75068e22a4b7071d14b212a438ade205f2efcf62eb7bf38e83658b58f4a33e
77455,alianca do tocantins,TO,439f13ba7ccf69ca3ff70951ed86c81f3b8d2ad7e969c7d54b3d529b240c0165
4652,sao paulo,SP,8dc2324973eac53d12875878719846753973e22a1a79d2a897930906d7739c78
35110,mathias lobato,MG,4d1b8f2079cd03dd9c2ea7d9f76d900369273058b947fa8f3c4faf4968af6f45
62105,são josé do torto,CE,220697cd4d18fc78cd002a508c5c5685f0648073be6d22bd807566102a5cbde5
78052,cuiabá,MT,50daf1689d46ee3c06435d2a994f2e05bc6147683290fd4dd3fa96929929a490
40387,salvador,BA,b0bcccb12c4bc48e24f07c2565d8d8dbd6a8500ab86e4c8b0b611f112b8a9102
83021,sao jose dos pinhais,PR,2d28638001c86470e392bcf68d52e932ca0ae01d30dfce27a1fc850dfa82e5ab
59588,pedra grande,RN,7f79e73ee09e0cb436edbf61a14f2442597ee30899b0bd13bf8e1a3ddb82dd0c
85814,cascavel,PR,55d7db7cb2f2eac05aeb490916cc8a34e7bca8df339ec5d766b7468980aae38a
48031,alagoinhas,BA,1352fa171a6070c9982da0dc19adb2f1722ce921038625137112c692a5fdfaee
49026,aracaju,SE,cbb5fd74883a171af2493ddff17df8d8ec0804fe867cc421323f394b85171214
4370,sao paulo,SP,82ff942e9bff0cf17c2fc28862c7828c57cf8e3fbbdc031258b1426745197c6e
55865,macaparana,PE,b563667efd8788dc752a916621f139918cb03c74f5212805d569c1e616af005c
96203,rio grande,RS,b35dbb243644623a80eb3cb1b69b2e2a85b99b8f74c36a61af55438c6569d6b2
45012,vitória da conquista,BA,145b761dfe5ea2eae0b7d3d4925f7bf37f48534b2beb41f0726b17c4ad804c8f
49035,aracaju,SE,ddc71e92b24a3213f57020712356def4cdfc8cae85c202cabe44e6303e975e8b
37926,doresópolis,MG,16a41c5de3802edd068d2ac2267bf5721dcb36b63027b6caaf73d91ed2ecd3d2
35245,aldeia,MG,43fc903a9368f9729680b96b04d983c5bb4b6fe576ed447d4aa23684609fe9c2
70755,brasilia,DF,af7caa5da5f6e9ce99c1626d95a65195f983dfd6c2d52da094e8ef88c691b054
9540,sao paulo,SP,b991657477fa6e16e57bf538a892b3b48cc39815a8563dc2964dd8616210f447
79150,maracaju,MS,cf870c591c7c6e3cf48cee2c3cf27e599381c531575d68f6837a390813257ce0
89480,major vieira,SC,fd57249b58af2d7af1709c01336b7fda6a6c5b8424b1472893861ac909bb90a2
29304,cachoeiro de itapemirim,ES,07b55c58628dfb29b3e07ac62c6d6a1e605e3b066a56cc3a23574174b3fed808
38288,união de minas,MG,581e69602641ea9adaaddc46b57378d1ba8050f7078c78324964481caff20ba6
59330,jucurutu,RN,53b7c6bf70c7d318436215084507bf0383ba0305d1c567020232623558ba4d66
9172,santo andre,SP,77e1dda2e881fb452311e24261af7c0ee0c2cab645d2e56ab3ae8808f0bc129e
3688,são paulo,SP,107a1647c0dd74d1db01ab4c9c1ccc7b3eaf4bd2203b96b8a37f88bb24b96267
64655,alagoinha do piaui,PI,d046ce785023cb9d4fba30b1c2c07a202839458a823a76baf5f1127dfb1bc418
88540,otacilio costa,SC,c5ad7dfe91d36bb50e9743d80ce83810c804e1748a3eb8bb105e64413ad8d987
95400,são francisco de paula,RS,77cfe6c549d7d413489e38247307a7d68514d4993666818c10dbcde09342af52
4915,são paulo,SP,41534a90a853eb8e68bdf49f3d0a30550679cdfbf2951e58003cae778524a74d
68741,castanhal,PA,33331eb660dafebc9430ac374e8e5bc006ede4fb42458a741fac61957514e94e
24801,itaborai,RJ,1fc37870696149b31afe40d10d06d9db8c2d568687e6b42196ece7655fc190ae
13802,mogi mirim,SP,98743c95d822c530b5803e58a8788f9ec71ff22ba65b7a41b1606995856a6025
6322,carapicuiba,SP,5e474e08d4c09e8b0eaa9874023734ffcf55833f5173225c47d1f559eb10c126
99708,erechim,RS,a35141f5cba52496aa285883e1a3910b73a106b14e805bbc511b2906c327a9ee
3123,são paulo,SP,89b45bf6444ad6a1b64b8bbf5e6aadff41c3eade573f8e3d0bf521c0c315926e
78200,caceres,MT,e93cf1c5bdd8c75142c93fa6ec986e49b45db7e2afe3cbf9a46b6d7dd34312cd
5819,sao paulo,SP,fc1b520b8ba1b3db2e901082c0c0ec7fdd83f8bd67bc6f5c98c6c3f738b8912f
2840,são paulo,SP,95a3ef72d6306c3b537d5d8c0fb9a58d727f7a635d2e7b426f25d8cd7fd92694
84268,telemaco borba,PR,e2cdf273ad00cdc4fcb8bbb8c1e8043738b433696d04eaabf2a8df7eb2cd91b7
37652,sao mateus de minas,MG,8f7ddb117d51fb333c149764d3324f3b2e906a2696fd3b7329bc761d53148af2
73970,mambai,GO,3920fab9472917e7b9bbddb08ba1571d5524201d09c89c505ac809fb6f5a44ba
68035,santarem,PA,b012daa346fb5152d768221ed329ed32092c36cbac7293767aa88e271ccd17be
39130,datas,MG,5720b540949246d9721c437cbe0178097a63924d1fa514d0fbdc3364e2b9e0da
21340,rio de janeiro,RJ,386c677f8f751a64af54e498b604a6d317478cb47881f8a6d0d7ce77a38260c3
56950,sao jose do belmonte,PE,8c005f33504afc8627071de67d877408c0b41c652b690159c4c0aac4316b022e
3510,são paulo,SP,92391a7aba3a681d02195df5196a58323b3d531337f4bd159d73314c0b6edd2b
5397,são paulo,SP,8459e2629fd25ca55336f7b502fa06955d5fc051c5fac6d731d7f2eabe6a1e15
99170,sertao,RS,438d347be816045aded7c9a15fdbd7b5c53369ad7da1b733907710310ad275b9
74981,aparecida de goiânia,GO,3c02783a7b2fd728531ea2e95beb72ae54b225a0d6a5c28afccccf474fc2193c
97450,cacequi,RS,1033ebffcb7fee5279ecbacb3d3aef91df2bb35ffa2762abdd234ebe2746a50c
26530,nilopolis,RJ,5d8cbfc2a08c842482e659e7e5928c5dd6e10177d7f69c4119f70ff6c8e1f901
15823,elisiario,SP,2e77136513f4577d8bbdce74e0aac1d45be80ba3a07557bfe8cf2df38f7b7210
52011,recife,PE,5499bcaf50ffdf191f4f4339c9a6af912bb0a2f8e72a722a3ea40f87072d364d
36460,rio espera,MG,15d381805f824202f3a0cb45997efc264ea07757511f9976967836e0383eee7a
65083,são luís,MA,d90f6d2dbae3a6d9b338b5b3c2a25a8b14e6bcf8c67dc350c061e577f7ac50a4
83305,piraquara,PR,a505b0af055e3ad555f88675b831117f15d8f21ba84a361738f7b84f0271649f
48630,rodelas,BA,7956fc0ad2dc4281c420a71d570f6b4805e85ea99d4faee49d414318f0ca1946
29110,vila velha,ES,b5d2c2ceb32cdc22925fbeeef10fe1b65f213c922274eb42bc85afd11d2d0421
4752,sao paulo,SP,c7f9e0ccbda5d114569ba73ee7f60c3ba72563286d8e08a8d2cd441e3493f42c
71800,riacho fundo,DF,e0c9ab58c5913e016142ca7e362f75ebe8684b346c68fc33ada711bc3d1f4ede
27475,rio claro,RJ,579f0c1d44f0f2e3be0ad07363fb90a9e74ca989295bb1a1007af6f97093892f
11667,caraguatatuba,SP,bfe691f559020a19d929c3772b60f6fbce1371e368d4cdacb640d22ab83abc38
5857,são paulo,SP,bd5120091f420d8e5105d45b61a46b27f974dbe4ee52750e908601385fc8e56a
72925,águas lindas de goiás,GO,576b81b6652545682b52c110ae6d5fd3610af97209bffde0873137bd5964b875
14093,ribeirao preto,SP,49eb1c2fde6491f6b6d5e54c1417819cb2781dc5917e5b5d2ec8ee2898a450f1
1223,são paulo,SP,a469458dae452a579e088338662fa18bb9f11ac45f863250f189137803e31045
64793,coronel jose dias,PI,a47d697a360bf1241f1a73b7bd33d0caca967c1c5b214ee59831c6c096fd64ac
66015,belem,PA,c12ec9904e2afe642e7de5a7dd107796da6c32f7294dc5d89f157aeae898909b
39380,claro dos poções,MG,9307e82ed5ee9a39fe77cb63bcd1061d2cf1977027c6348745b302db426a691f
97670,sao borja,RS,e1fc0c75a5c97333393724c90d38ede04ef3f8d9428ce81121df437131c6befb
89246,itapocu,SC,f7bb343dbde810f4d46ac9c8c16ed2905924771db4f86c6ce09c3ccde8cfe11c
5821,são paulo,SP,37c4c6d532ff6fc072ae11a80ead374fd30f1b894ef81a6ce2d90660c0e6c659
68950,amapa,AP,99d0c7df112fbd3f0515f5774e0b2ad2c2bb425c8932588c2111b4bc9204ce82
16220,gabriel monteiro,SP,24da055e163dceed76ba9ddb60172f2aa247dc2ee5ea4960e5061b663159f0c3
12321,jacarei,SP,daade45ea5329ecc077216a0aca8bc9a234f9e200b9bc23dab11b70897b18b39
2532,sao paulo,SP,415c452105f6fa4feb3aaf754286cd9bc2f63fe421623d703e87facd144fd256
13848,mogi guaçu,SP,66ff6359a918aca731ef85c1a3c6911cf5f91171008835ee7da2717f0143548e
6013,osasco,SP,2b9c0122f7d659c9c27a46a013404c196dee6a2e7342aa32184f7afbeab30f1c
1101,sao paulo,SP,c17f223797018ff5a8f5630a56e4e6206d25bdec98e2f3a219429203e901aae4
79920,laguna carapã,MS,49a03a3a7d8b575599eadf1c6d5097852d0079289631b929786295ebec72d243
59296,sao goncalo do amarante,RN,2db52c8f2e834a17c96f7a247757e38f585ff685da15468fb578bc44ab695f4a
32900,igarapé,MG,b537dec94c94c7094de3f4494525b5445a298a0cf6d51397ea55770a9e7e0359
96077,pelotas,RS,0291a7a12edbf127bdbeba7ea2f728bae420bc6f7ad763851d756fd1992c22ee
4315,são paulo,SP,c7038ff8ab0e49c360c9ca7f68ab573e673a9456d7317f216552ffcfbd126e73
79303,corumbá,MS,150d3a63a20ded8014984a7845648a549da04bbaa92e74ed15ecac5724219c6b
71650,brasilia,DF,97898f2f366d259164605ca27ae6fcea43d046046067de20483d5dd1b0a6aa12
89874,maravilha,SC,af2439b176ee9d6b0c017d9530ad44e4faefc135a2426d02596e6d511b62cae7
47990,formosa do rio preto,BA,794b8b2070e08bc334ebcba4870916f34b9865c3dc67abb3f40ae4ea9940e3fe
8420,são paulo,SP,c1539311c8a8612f369044a644d3cb725a6245da083aae3f2d31a99d8c32f96a
64970,parnagua,PI,dd42cdc7c23bec44da19a9c35ca031abfd8f7374a7658e1536b916d5eafe27f3
35545,perdigao,MG,9267133b88fcc53f2e6aa30775d6417a446a0cf8e205d0554dba3f6b831214c0
80011,curitiba,PR,61304a222eca4d768acba2d43aba751a07a5ba9139d2801f131363e9d7434f02
72160,brasilia,DF,e6a67b0a736300ce46a28e1ddee6c9bca61d0397780d7d2f5798ca2a48d1ac3b
64782,jurema,PI,a230235d20c1cbe95cfb29fb3b6ba84b322a2db255d4cd5a4aa1cd0e3e6b7ff4
2420,são paulo,SP,cbb76912e2325d78b8dd60eef251928e3fb0198fd084fc4a70bef977aed74711
55880,ferreiros,PE,d9d7cc47587db5e6fedc3b501cfa12eaf84d4d0a663240e1916e312f9d4e5225
5387,são paulo,SP,1588e4c04da31c57ea0803a333cfab8f6403f659ac2de451954db0ec2aa9e684
89812,chapecó,SC,00f5ea6a62085f1992d9196a6b5bc5ca8d3046ca76b090cd7a7d03a72b4813bc
66055,belém,PA,99d3b39fcf5b19c18e21df85364669a7cdc4d121e07cd749810a6c66fce5e342
79890,itapora,MS,573cb28eecfd34c40713ce3737e50caeb50b33490215e984c90b142ca8475a8a
2378,sao paulo,SP,9822e8e406cef83742b47338b1f01095bbf54b2abd3a541d1d543ad70a17c08d
88165,guaporanga,SC,ea416416226e7c03f2f3b78c5115648e35196b7974cf7c3b0cda48b40fa507cf
62280,santa quitéria,CE,8fbe55a6986bd5f8c286a1e1b74ec3f490b521049dc7b420a14cf8bd378536cf
85301,laranjeiras do sul,PR,6e1e94a3534cf0b1a9d3736fe6f25161887ef33f3fd004997578b57f0c0cbd56
16300,penápolis,SP,ad624f589907e2b5156fe7069a3e787613a6289d26f3c3283b14badecb73dafd
37865,petunia,MG,29987e617a7c49745f58b22cfd17a0ef193b9951f1fa9ab9a9f7d24617c6b92f
3385,sao paulo,SP,1a55585c636800a93ec6f7f461f870938be1e61a50f2bb2c36425efe3c867f84
6311,carapicuiba,SP,d32d1ead7553ba526a0b0dad940906a79b15cf2058deb751f86a3fa247942558
65555,santana do maranhão,MA,78104e71feeff5036fd9a9766a7ceecf0493674d561bd5c03dc881ec4c098087
65718,lagoa grande do maranhão,MA,b34ed21eafc7cb93b0a005383a74d9eb45cb963ff7dbc08de3538bd593336e74
3543,sao paulo,SP,fc5d7a38f74267b3fcf61a4dc0e441e87a6a18f0050e9cdd27e986d204c5bf5e
17065,bauru,SP,3ace11a993bfeeac989389562f39c7d26880b414bc1fabfb989c3dcfca1079f4
84270,telemaco borba,PR,c9bfa1505d3e6d404ccab28367f3c73fe03d4288e978550d55771d233830c3b6
65939,itinga do maranhão,MA,2eafbd95ce6bb6cf14070c2633716b968e723ddb6edac0024752416b86dc8238
42722,lauro de freitas,BA,213fe540a229a0fc675af0de93bd823f4e0c9daa1eb08eae32b9cec7182d295c
4696,são paulo,SP,7652c3ff433b95bcea15cb7c873b25a316cc75a6b4564f54debf92d0c8591f97
31573,belo horizonte,MG,3424c02e3e61dc69c47138f820277ca3fc3b4c4e7d287a873f08359d6f54aa72
3804,sao paulo,SP,86f4cb4a8bd6e8cb4ffbb56199294400ff99528305b2515963642dab6540982d
2246,sao paulo,SP,045b567f0d38eeb1e54ee273f485b9f87782ba510761c2c16fb851a62033f8db
77848,santa fé do araguaia,TO,9aaba9e8ed50d9f21a1102d2fd76e17c67267407ec123ee3bb3ab25a2210e7fb
17270,boraceia,SP,55858bb2524487b52b85183aab31006b3b3c1b9e0ff26ab68b2b3090b99269fe
8795,mogi das cruzes,SP,97f37250249511cc6fe19f68690e74e9f7d2e42b40d5b4b0070e45d6a4bb817f
29822,vila nelita,ES,29720e28d4fdc7e1b54b4b46ca671ab4a143d2328ea977387e714f645569516a
74591,goiânia,GO,d9e85e9e8711457c9d4c8d2a4094a40dc575ade32ca3c22fbd26bdf9dcd2f1f5
4911,são paulo,SP,250fe89762db70a18a16813ddc4d3f914a9da8465c1e10e72e52136ff651e82d
87666,paranacity,PR,4056b727ab3a450e707a61af53560a0f9c81786847ddda27b60ce00d76a36b29
5639,sao paulo,SP,d530d3c56cc386e281d26d04cb5a61fe814a367dd9e0d62d939e5f69e4af0fdd
79370,ladário,MS,69c356cef6b20d455f10393c30b1155f92b63edca888d8b48711f09e8f7803f4
35880,santo antônio do rio abaixo,MG,8188532979af456b57e671e1d3b2c2c82460077e2967e6857b23fe009eb9d4aa
88934,morro chato,SC,fb840c8adf3fe1aabfee08509cfb2bb77c5e36869140c3e5a37a0f2325426aba
3157,sao paulo,SP,2eb169e3081ad890c25a1d03c1d8816e25e638c19c074169045202986bdcc0f8
76866,theobroma,RO,e290015401be53a441c67953fe5594e0ebacf935d64d1990873d7ba588c9e614
3261,são paulo,SP,ab95582ef569c5978b9a6a9cd24b6dd6ff27d468d1e9b5893159ad2bdc1e1623
65385,são joão do carú,MA,92ee04604f806c3101943de521b5bd4f38ef19fb4101087ade6f41c2a7b111e0
65031,sao luis,MA,5970c021398fe838fa9da0423898212f5171f793760c61bcd01c02703ed0d8d4
44023,feira de santana,BA,485eef89a707f9c22b8f8d55e1306a1ee06f939aafb227c701cb8fccc32a8863
12249,sao francisco xavier,SP,82c1c33f8d9af3a55d664cd9ce0f79a1cb6afbd3351de24aa734046a56206ad5
9851,são bernardo do campo,SP,60bccdfcf1b494b777eea22f76f3aaf6b9dd59b03ea9fa92d34a43c3ad0f75c7
4283,são paulo,SP,57ed284fc68dd6eb32976c71e91ab34290d43ea593c6f1760ad2e82f065e1bd9
95730,barao,RS,443a3eda95576204d3c825b16f5fcf18a68b6b78277a0d71f9b6c90c7046a6b5
11472,guaruja,SP,c9ceccba241ea4b698cd3f6cc8fb94c3d0d553e64d8b78cdd9e1f1ba72be065f
3362,são paulo,SP,d459fb7409b762d1164f971b1b6a74b61aad62b926d36342654326897d6ad346
69080,manaus,AM,e654e99d290b7bda72aa5e9df8613ddbf03faf0498fb39b17e45e7de3d59dfee
2990,são paulo,SP,7155fedd359a8d8f91840d5b03afd8a6eeb9c77037842b047796969af503b777
58753,tavares,PB,48252310db7399327227a6e9e3d8b92cf725e724a1c24c4fe59fa634861f59f8
40100,salvador,BA,7f4238874b635a83e60246f8b4f7edb22f3edfa95e47c29f82a6ac6c83cc6d00
5688,sao paulo,SP,5a5b5a4177b9a9e38184194d8c2b0a13da130a1d850b5a4d2149123f911a4d6f
56700,sao jose do egito,PE,ec2060ed44bcb1d197a91e3f7e203cda7617b6bd407b5ebdacf83e7781131192
22270,rio de janeiro,RJ,73480f67316905fb4e014ebb067b4969309d8e8fa115417481c6db9d18741b77
71961,brasília,DF,e43f39a6897e8551dcfb1fc07a924c9a271cb564c3d192b111fea197a217d2d4
79048,campo grande,MS,64d4a8880531c85a5abc4876e510d26c2cef7c91312af4bf6f14b4375a16ae69
37558,senador jose bento,MG,b76bdb674500bd520f6c24b4bcc1279da942715839e97dec066ca7c0cb769797
36440,itaverava,MG,0a43f51c3599125712086307cf86e27bccb56539b6cdc876f63eeb0744bb53cf
26193,belford roxo,RJ,ac877a6358366d0cef7acdc31872b9f43b158cb01380c4cd8ea88eca72eb2f0e
70235,brasília,DF,ccffd5ea7abc2d5aabe038444bfad41628dbb9156fb90ab15d3ca533df59dedf
37450,aiuruoca,MG,280eb7703af10cf5d8d8214a7a8e3060ecc8ed08e896cc600a0381c6a8bcf611
23970,paraty,RJ,88c6170e4198d45c2408e6bbbe1369726f1602321e42cce676f900b7610573ce
22010,rio de janeiro,RJ,9cf28aca6258fef95a3aedfadd3da34b1f19e07373e7127d931c1d852256129f
55920,itambe,PE,d985a8970a9f7255ba3960a3cb7766bb25392b0173568e5364642f47021c634b
57074,maceio,AL,acbf90380b2288359d70fac036b0984ae273be24b6207411b87ebd79a48a8e13
14060,ribeirao preto,SP,79d878668ce899f1cfb87b182d8a4a29f6f5c5ace865bff87fc9182fe5f98abd
12524,guaratingueta,SP,97dfa871801994d9f74227497e4cba93409725d29abd5ea72d742bcf8fb075ee
93520,novo hamburgo,RS,78915df2a034b91cecd2315d7d8c15e244d29283230341ea1a171568d0626186
4891,são paulo,SP,b1738b9f97af2deeeba223653b287cfc15d5565cafeb720d1bbcfbce1993ea5b
58420,campina grande,PB,4c19d8ceefd77f88cf43d27005718a4547a268bdca02ef53a54ce71becf56194
25540,são joão de meriti,RJ,72c58641d8743d14acec04a6144aa33f9b070941e08dd50adb946a9537d8a0d5
2983,são paulo,SP,a26b952fa4c9c34e8e5d85299b980efb20a2e6279e9a3ece7a7f19291f2fbe63
84271,telemaco borba,PR,89470b1b53cd731370c1f522a7615f1096b9d79ce60284df296bf4533f414dea
1512,são paulo,SP,853b8a22a3a013d535c13e22d4e1c0d0bfeedad5be6080ca27919549b2822ed5
83324,pinhais,PR,31eb50836d56cb8ba30d4c7d57f7ad4af419d4d3b2351c7a3ab03cdacaba242b
3346,sao paulo,SP,c70ba0e8cbdad4c18657bd07fb0b5a70b4fff1e614e19c0124e008cdccc0f26c
79021,campo grande,MS,001c45164ce49555892cbd648c1e4c61f2b22e92911d10c8c1ff0006805bfcad
71918,brasília,DF,1d6dce93632ea160cb4755bd9a11f887f935d1eed94b6a3602a8a8e40dce7cff
20510,rio de janeiro,RJ,9fb0f259a3d5094e14554ee0ef56893b3fc7b39fc49db621527cd02943f7d51e
48660,chorrocho,BA,a063e25f77bd589c9fc83342b6137b15097998c100d62ceb772cd2786a8b0921
2281,sao paulo,SP,3a8eb1bb18a784178aeec1a2f0713b2916d5cc27c4893b16f649e92ea63904ca
9361,maua,SP,cd7e0619a4d49cacbdcda64afb31510120bd5ec1a1638fee024728379b224570
29450,apiacá,ES,6d3ca8a428b8588dee3bcf52f74f2fee51abc8549222a99a152b19d61e0cc0f4
4755,sao paulo,SP,8794dbeeaff6feded5ac663c0ac02ffc53a6607796eb4f9245ff1b06d170b630
3294,sao paulo,SP,b1d8c7628c3271f4952e506ad74b6a4baea7d2014f8712ed0831f40daf8e5c1c
30520,belo horizonte,MG,b511cc70f444159e51bf87b749548802e9600bbbf18e88eed6381af5c3ee13da
38140,prata,MG,222d00c5d41c1e23025b8f12d4284999b68bd34905e8d59ac148a46c2ff68b01
11712,praia grande,SP,983c6056bdb61ce126cf32f128ee6fd52caeecdcc59e39d9fbee9bffb1f7af94
4894,são paulo,SP,35661a3fe92c47da7521c3c3dc1b841b056bea1c4303a696b35404f72771ef17
78020,cuiabá,MT,dcbb5ef0415d64971e1947b3549e261078e83c385c7c4cbf5d13b72b7e908d5a
34590,sabará,MG,e92bca93bfd3b058c21a69da2c1ba381cb6f8b35d9f54c3064de836410ad3cef
57780,capela,AL,09e312584a050bda50463a8d4705bc50655e8a1488d43c58a89c3a2573038330
4285,são paulo,SP,7eccd591805bdb3bf747a77d20041aeed2e14ca1262c4c63d0633739d3dd1196
24900,rio de janeiro,RJ,45ef8f8c5e332849bf9a63875a755c287c155a50059ab4df02448876ceb86882
